"childcare","children","care","gender","women","security","abuse","education","sustainability","school","service","criminal","safety","prison","girls","homelessness","housing","plastic","theft","immigration","climate","aid","pollution","patients","mental","university","hospital","digital","vulnerable","disabled","water","welfare","knife","refugee","old","electricity","Member_ID","Date","Member_name","Gender","party","constituency","RegionName","WageMedianConst","WageMedianRegion","Minority_indicator"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4006,"2020-03","Dr Matthew Offord","M","Conservative","Hendon","London",767,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,"2020-03","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,"2020-03","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,"2020-03","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,"2020-03","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3950,"2020-03","Tracey Crouch","F","Conservative","Chatham and Aylesford","South East",696,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4654,"2020-03","Matt Rodda","M","Labour","Reading East","South East",737,724,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370,"2020-03","Jess Phillips","F","Labour","Birmingham, Yardley","West Midlands",637,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3985,"2020-03","Robert Halfon","M","Conservative","Harlow","East of England",662,706,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,"2020-05","Rosie Cooper","F","Labour","West Lancashire","North West",657,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641,"2020-04","Alex Norris","M","Labour (Co-op)","Nottingham North","East Midlands",517,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822,"2020-04","Feryal Clark","F","Labour","Enfield North","London",777,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932,"2020-04","Dr Dan Poulter","M","Conservative","Central Suffolk and North Ipswich","East of England",714,706,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,"2020-04","Barry Gardiner","M","Labour","Brent North","London",733,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4412,"2020-04","Dr Lisa Cameron","F","Conservative","East Kilbride, Strathaven and Lesmahagow","Scotland",730,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,"2020-04","Gareth Thomas","M","Labour (Co-op)","Harrow West","London",709,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"2020-04","John Redwood","M","Conservative","Wokingham","South East",868,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4412,"2020-04","Dr Lisa Cameron","F","Conservative","East Kilbride, Strathaven and Lesmahagow","Scotland",730,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,"2020-04","Crispin Blunt","M","Independent","Reigate","South East",786,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603,"2020-05","Preet Kaur Gill","F","Labour (Co-op)","Birmingham, Edgbaston","West Midlands",675,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4412,"2020-04","Dr Lisa Cameron","F","Conservative","East Kilbride, Strathaven and Lesmahagow","Scotland",730,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698,"2020-04","Janet Daby","F","Labour","Lewisham East","London",764,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244,"2020-04","Jonathan Ashworth","M","Labour (Co-op)","Leicester South","East Midlands",606,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,"2020-04","Rachel Reeves","F","Labour","Leeds West","Yorkshire and The Humber",576,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4333,"2020-04","Lord Scriven","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,"2020-04","Justin Madders","M","Labour","Ellesmere Port and Neston","North West",653,649,"0"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,"2020-04","Christine Jardine","F","Liberal Democrat","Edinburgh West","Scotland",768,702,"0"
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,"2020-04","Christine Jardine","F","Liberal Democrat","Edinburgh West","Scotland",768,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4785,"2020-04","Dr Ben Spencer","M","Conservative","Runnymede and Weybridge","South East",867,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064,"2020-04","Mr Steve Baker","M","Conservative","Wycombe","South East",715,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,"2020-04","Andrew Rosindell","M","Conservative","Romford","London",748,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4107,"2020-04","Harriett Baldwin","F","Conservative","West Worcestershire","West Midlands",678,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244,"2020-04","Jonathan Ashworth","M","Labour (Co-op)","Leicester South","East Midlands",606,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"2020-04","John Redwood","M","Conservative","Wokingham","South East",868,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,"2020-04","Sir Christopher Chope","M","Conservative","Christchurch","South West",758,664,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482,"2020-04","Owen Thompson","M","Scottish National Party","Midlothian","Scotland",716,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482,"2020-04","Owen Thompson","M","Scottish National Party","Midlothian","Scotland",716,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482,"2020-04","Owen Thompson","M","Scottish National Party","Midlothian","Scotland",716,702,"0"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,"2020-04","Baroness Uddin","F","Non-affiliated","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4773,"2020-04","Kate Kniveton","F","Conservative","Burton","West Midlands",668,652,"0"
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,"2020-05","Peter Aldous","M","Conservative","Waveney","East of England",581,706,"0"
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,"2020-04","Christine Jardine","F","Liberal Democrat","Edinburgh West","Scotland",768,702,"0"
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370,"2020-04","Jess Phillips","F","Labour","Birmingham, Yardley","West Midlands",637,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4412,"2020-04","Dr Lisa Cameron","F","Conservative","East Kilbride, Strathaven and Lesmahagow","Scotland",730,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4866,"2020-04","Alexander Stafford","M","Conservative","Rother Valley","Yorkshire and The Humber",592,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4866,"2020-04","Alexander Stafford","M","Conservative","Rother Valley","Yorkshire and The Humber",592,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4866,"2020-04","Alexander Stafford","M","Conservative","Rother Valley","Yorkshire and The Humber",592,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-04","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4439,"2020-04","Alberto Costa","M","Conservative","South Leicestershire","East Midlands",683,640,"0"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4641,"2020-04","Alex Norris","M","Labour (Co-op)","Nottingham North","East Midlands",517,640,"0"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4641,"2020-04","Alex Norris","M","Labour (Co-op)","Nottingham North","East Midlands",517,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4418,"2020-04","Justin Madders","M","Labour","Ellesmere Port and Neston","North West",653,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4873,"2020-04","Rachel Hopkins","F","Labour","Luton South","East of England",592,706,"0"
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-04","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4412,"2020-04","Dr Lisa Cameron","F","Conservative","East Kilbride, Strathaven and Lesmahagow","Scotland",730,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,"2020-04","Gareth Thomas","M","Labour (Co-op)","Harrow West","London",709,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,"2020-04","Rachel Reeves","F","Labour","Leeds West","Yorkshire and The Humber",576,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4616,"2020-04","Rosie Duffield","F","Labour","Canterbury","South East",668,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641,"2020-04","Alex Norris","M","Labour (Co-op)","Nottingham North","East Midlands",517,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4603,"2020-04","Preet Kaur Gill","F","Labour (Co-op)","Birmingham, Edgbaston","West Midlands",675,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4641,"2020-04","Alex Norris","M","Labour (Co-op)","Nottingham North","East Midlands",517,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,"2020-05","Sammy Wilson","M","Democratic Unionist Party","East Antrim","Northern Ireland",601,643,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244,"2020-04","Jonathan Ashworth","M","Labour (Co-op)","Leicester South","East Midlands",606,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-04","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1782,"2020-04","Baroness Thornton","F","Labour","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,"2020-04","Lord Wigley","M","Plaid Cymru","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,"2020-04","Justin Madders","M","Labour","Ellesmere Port and Neston","North West",653,649,"0"
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155,"2020-04","Geraint Davies","M","Independent","Swansea West","Wales",662,636,"0"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,"2020-05","Daniel Zeichner","M","Labour","Cambridge","East of England",779,706,"0"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,"2020-05","Peter Aldous","M","Conservative","Waveney","East of England",581,706,"0"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359,"2020-04","Stephen Kinnock","M","Labour","Aberavon","Wales",729,636,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1491,"2020-04","Kerry McCarthy","F","Labour","Bristol East","South West",674,664,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,"2020-04","Gareth Thomas","M","Labour (Co-op)","Harrow West","London",709,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"2020-04","John Redwood","M","Conservative","Wokingham","South East",868,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,"2020-04","Andrew Rosindell","M","Conservative","Romford","London",748,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,"2020-04","Andrew Rosindell","M","Conservative","Romford","London",748,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4243,"2020-06","Dan Jarvis","M","Labour","Barnsley Central","Yorkshire and The Humber",582,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,"2020-06","Ian Lavery","M","Labour","Wansbeck","North East",610,614,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4153,"2020-05","Lord Kennedy of Southwark","M","Labour","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4069,"2020-05","Peter Aldous","M","Conservative","Waveney","East of England",581,706,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490,"2020-05","Dame Andrea Jenkyns","F","Conservative","Morley and Outwood","Yorkshire and The Humber",727,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,"2020-05","Rosie Cooper","F","Labour","West Lancashire","North West",657,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698,"2020-05","Janet Daby","F","Labour","Lewisham East","London",764,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4653,"2020-05","Stephen Morgan","M","Labour","Portsmouth South","South East",636,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410,"2020-05","Julian Knight","M","Independent","Solihull","West Midlands",739,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4788,"2020-06","Fleur Anderson","F","Labour","Putney","London",958,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4776,"2020-05","Munira Wilson","F","Liberal Democrat","Twickenham","London",815,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,"2020-05","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4776,"2020-05","Munira Wilson","F","Liberal Democrat","Twickenham","London",815,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242,"2020-05","Sir Christopher Chope","M","Conservative","Christchurch","South West",758,664,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4603,"2020-05","Preet Kaur Gill","F","Labour (Co-op)","Birmingham, Edgbaston","West Midlands",675,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1533,"2020-05","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244,"2020-05","Jonathan Ashworth","M","Labour (Co-op)","Leicester South","East Midlands",606,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4138,"2020-05","Rushanara Ali","F","Labour","Bethnal Green and Bow","London",786,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,"2020-06","Justin Madders","M","Labour","Ellesmere Port and Neston","North West",653,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,"2020-06","Helen Hayes","F","Labour","Dulwich and West Norwood","London",846,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490,"2020-05","Dame Andrea Jenkyns","F","Conservative","Morley and Outwood","Yorkshire and The Humber",727,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797,"2020-05","James Murray","M","Labour (Co-op)","Ealing North","London",664,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-05","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,"2020-05","Rosie Cooper","F","Labour","West Lancashire","North West",657,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124,"2020-05","Chi Onwurah","F","Labour","Newcastle upon Tyne Central","North East",625,614,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-05","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,"2020-05","Siobhain McDonagh","F","Labour","Mitcham and Morden","London",748,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4421,"2020-05","Mhairi Black","F","Scottish National Party","Paisley and Renfrewshire South","Scotland",647,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,"2020-05","Lloyd Russell-Moyle","M","Labour (Co-op)","Brighton, Kemptown","South East",705,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-05","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,"2020-06","Justin Madders","M","Labour","Ellesmere Port and Neston","North West",653,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4742,"2020-06","Stuart Anderson","M","Conservative","Wolverhampton South West","West Midlands",690,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4742,"2020-06","Stuart Anderson","M","Conservative","Wolverhampton South West","West Midlands",690,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,"2020-05","Sir Julian Lewis","M","Conservative","New Forest East","South East",698,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-05","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163,"2020-05","Sir Stephen Timms","M","Labour","East Ham","London",698,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,"2020-05","Sir Julian Lewis","M","Conservative","New Forest East","South East",698,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244,"2020-05","Jonathan Ashworth","M","Labour (Co-op)","Leicester South","East Midlands",606,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,"2020-05","Dame Angela Eagle","F","Labour","Wallasey","North West",622,649,"0"
